"","sample","campaignid.x","family","unique.name","genus","full.name","species","maxn","campaignid.y","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","deployment","cluster","notes"
"443","6","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"444","6","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",5,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"445","6","2020-06_south-west_stereo-BRUVs","Odacidae","Odacidae Siphonognathus caninis","Siphonognathus","Siphonognathus caninis","caninis",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"446","6","2020-06_south-west_stereo-BRUVs","Oplegnathidae","Oplegnathidae Oplegnathus woodwardi","Oplegnathus","Oplegnathus woodwardi","woodwardi",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"447","6","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"448","6","2020-06_south-west_stereo-BRUVs","Triakidae","Triakidae Mustelus antarcticus","Mustelus","Mustelus antarcticus","antarcticus",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"449","6","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",2,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"450","7","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"451","7","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",3,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"452","7","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",7,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"453","7","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"454","7","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"455","7","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",2,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"456","7","2020-06_south-west_stereo-BRUVs","Monocentridae","Monocentridae Cleidopus gloriamaris","Cleidopus","Cleidopus gloriamaris","gloriamaris",2,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"457","7","2020-06_south-west_stereo-BRUVs","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"458","7","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.134771,114.910241,20200602,"10:16","South-west","No-take",NA,43.9,"Hayley","Yes",NA,"Jun-20","c3","no"
"459","8","2020-06_south-west_stereo-BRUVs","Aplodactylidae","Aplodactylidae Aplodactylus westralis","Aplodactylus","Aplodactylus westralis","westralis",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"460","8","2020-06_south-west_stereo-BRUVs","Callanthiidae","Callanthiidae Callanthias allporti","Callanthias","Callanthias allporti","allporti",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"461","8","2020-06_south-west_stereo-BRUVs","Carangidae","Carangidae Seriola hippos","Seriola","Seriola hippos","hippos",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"462","8","2020-06_south-west_stereo-BRUVs","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"463","8","2020-06_south-west_stereo-BRUVs","Glaucosomatidae","Glaucosomatidae Glaucosoma hebraicum","Glaucosoma","Glaucosoma hebraicum","hebraicum",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"464","8","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"465","8","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Bodianus frenchii","Bodianus","Bodianus frenchii","frenchii",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"466","8","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Choerodon rubescens","Choerodon","Choerodon rubescens","rubescens",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"467","8","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",17,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"468","8","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Notolabrus parilus","Notolabrus","Notolabrus parilus","parilus",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"469","8","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",25,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"470","8","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",7,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"471","8","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia flavolineata","Meuschenia","Meuschenia flavolineata","flavolineata",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"472","8","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"473","8","2020-06_south-west_stereo-BRUVs","Neosebastidae","Neosebastidae Neosebastes pandus","Neosebastes","Neosebastes pandus","pandus",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"474","8","2020-06_south-west_stereo-BRUVs","Pempheridae","Pempheridae Parapriacanthus elongatus","Parapriacanthus","Parapriacanthus elongatus","elongatus",600,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"475","8","2020-06_south-west_stereo-BRUVs","Plesiopidae","Plesiopidae Paraplesiops meleagris","Paraplesiops","Paraplesiops meleagris","meleagris",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"476","8","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",45,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"477","8","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Parma bicolor","Parma","Parma bicolor","bicolor",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"478","8","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"479","8","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Scorpis aequipinnis","Scorpis","Scorpis aequipinnis","aequipinnis",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"480","8","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Scorpis georgiana","Scorpis","Scorpis georgiana","georgiana",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"481","8","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Tilodon sexfasciatus","Tilodon","Tilodon sexfasciatus","sexfasciatus",2,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"482","8","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"483","8","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Hypoplectrodes nigroruber","Hypoplectrodes","Hypoplectrodes nigroruber","nigroruber",1,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"484","8","2020-06_south-west_stereo-BRUVs","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",6,"2020-06_south-west_stereo-BRUVs",-34.129352,114.911755,20200602,"13:48","South-west","No-take",NA,39.6,"Hayley","Yes",NA,"Jun-20","c3","no"
"485","9","2020-06_south-west_stereo-BRUVs","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",2,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"486","9","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"487","9","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"488","9","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"489","9","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"490","9","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",3,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"491","9","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"492","9","2020-06_south-west_stereo-BRUVs","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"493","9","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",4,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"494","9","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",15,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"495","9","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",11,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
"496","9","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.119541,114.916105,20200602,"11:45","South-west","No-take",NA,43.8,"Hayley","Yes",NA,"Jun-20","c2","no"
