"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"FH5","31","FH5_L369.avi","59661","FH5_R370.avi","59992","1","35.72600",579.78854,"1.65762","2.92780","2263.03603","15.60214","1.19569","7.40110","371.63245","-482.02907","-2179.64891","Glaucosomatidae","Glaucosoma","hebraicum","37320004",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","33","FH5_L369.avi","59835","FH5_R370.avi","60166","1","35.84200",508.49493,"33.03544","8.76400","6251.28651","14.73010","44.77871","26.31874","-1528.18957","-437.16656","-6045.83370","Glaucosomatidae","Glaucosoma","hebraicum","37320004",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","34","FH5_L369.avi","59842","FH5_R370.avi","60173","1","35.84667",300.18189,"8.78364","10.87364","7136.20545","7.91084","3.15146","24.40342","-725.89071","-661.61955","-7068.29332","Glaucosomatidae","Glaucosoma","hebraicum","37320004",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","35","FH5_L369.avi","59851","FH5_R370.avi","60182","1","35.85267",593.3654,"7.19319","4.99282","3494.50211","10.55842","24.03859","3.82107","257.16782","-586.41415","-3435.33523","Glaucosomatidae","Glaucosoma","hebraicum","37320004",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","38","FH5_L369.avi","60910","FH5_R370.avi","61241","1","36.55867",342.68972,"3.23884","7.04993","2053.62227","16.45804","32.94619","4.32534","406.82864","-415.93575","-1969.48022","Serranidae","Epinephelides","armatus","37311100",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","40","FH5_L369.avi","67996","FH5_R370.avi","68327","1","41.28267",320.5859,"1.31472","4.26551","2060.70903","15.15247","1.56102","8.55074","-302.84672","-445.44696","-1989.06576","Labridae","Bodianus","frenchii","37384057",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","41","FH5_L369.avi","68199","FH5_R370.avi","68530","1","41.41800",277.07316,"7.93774","3.88521","4490.36014","10.69985","16.86402","25.06897","52.78220","-832.02562","-4412.28756","Labridae","Bodianus","frenchii","37384057",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","43","FH5_L369.avi","69618","FH5_R370.avi","69949","1","42.36400",350.31992,"3.03916","17.27167","2455.69286","1.54711","19.23707","15.49194","22.28757","62.44285","-2454.79766","Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","44","FH5_L369.avi","69646","FH5_R370.avi","69977","1","42.38267",326.15531,"2.10203","10.37805","2430.81024","9.43993","8.43655","9.75783","-391.79082","-73.82466","-2397.89247","Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","45","FH5_L369.avi","69667","FH5_R370.avi","69998","1","42.39667",380.45002,"4.20654","2.38628","2387.05179","18.70894","30.87116","3.07978","751.21788","148.07604","-2260.92049","Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","46","FH5_L369.avi","81801","FH5_R370.avi","82132","1","50.48600",245.48145,"1.65403","2.37438","2717.77757","11.59446","5.53928","1.46165","22.95560","-545.74503","-2662.32048","Pomacentridae","Parma","occidentalis","37372094",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","48","FH5_L369.avi","88131","FH5_R370.avi","88462","1","54.70600",140.60227,"0.87680","1.42582","1344.17234","4.42095","12.87283","18.10426","-88.52115","-53.84982","-1340.17293","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","49","FH5_L369.avi","88135","FH5_R370.avi","88466","1","54.70867",130.24063,"0.99881","5.09403","1378.24127","18.79489","14.61171","5.57302","-305.06666","-322.65924","-1304.75068","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","50","FH5_L369.avi","88149","FH5_R370.avi","88480","1","54.71800",179.72229,"0.63120","7.08707","1041.90767","0.37098","12.62313","5.55984","-5.14852","-4.35915","-1041.88584","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","51","FH5_L369.avi","88174","FH5_R370.avi","88505","1","54.73467",173.35455,"1.13167","19.11991","1318.81406","15.45827","48.17439","56.95727","-349.73145","35.33692","-1271.10572","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","52","FH5_L369.avi","88175","FH5_R370.avi","88506","1","54.73533",176.44349,"0.90249","6.52303","1329.12837","10.97305","17.09589","44.69663","-15.33002","-252.53094","-1304.82771","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","53","FH5_L369.avi","88218","FH5_R370.avi","88549","1","54.76400",121.80974,"0.94677","8.27781","1588.28139","4.14715","8.52227","17.89771","-78.51147","83.84010","-1584.12265","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","54","FH5_L369.avi","88222","FH5_R370.avi","88553","1","54.76667",181.42259,"0.94874","9.34479","1264.53622","11.81122","16.02664","2.46612","-257.60906","-25.16290","-1237.76260","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","55","FH5_L369.avi","88222","FH5_R370.avi","88553","1","54.76667",176.76851,"0.59804","11.38461","1171.99144","2.85958","2.28510","20.10144","-22.27509","-54.05942","-1170.53207","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","56","FH5_L369.avi","88222","FH5_R370.avi","88553","1","54.76667",185.16401,"1.12701","2.64725","1184.68182","12.46129","32.73352","22.87726","-66.72998","-246.76735","-1156.77309","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","57","FH5_L369.avi","88228","FH5_R370.avi","88559","1","54.77067",138.12525,"1.61132","1.59348","1528.08199","19.07551","26.09096","5.32091","-451.25793","-213.92816","-1444.17298","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","58","FH5_L369.avi","88235","FH5_R370.avi","88566","1","54.77533",202.43796,"0.53266","7.54234","1043.40979","2.53216","0.73874","20.86953","0.19293","46.09758","-1042.39099","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","59","FH5_L369.avi","88235","FH5_R370.avi","88566","1","54.77533",170.7474,"0.90279","3.12929","1367.76045","18.48007","1.41258","5.30261","387.08471","-195.26180","-1297.23048","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","60","FH5_L369.avi","88237","FH5_R370.avi","88568","1","54.77667",179.6393,"2.34578","1.86975","1603.77076","11.10679","38.15639","4.91902","193.19164","-241.09261","-1573.73187","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","61","FH5_L369.avi","88263","FH5_R370.avi","88594","1","54.79400",135.62526,"0.72441","7.63394","1271.35828","12.98882","2.87651","29.43931","-263.06907","111.57367","-1238.82923","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","63","FH5_L369.avi","88269","FH5_R370.avi","88600","1","54.79800",174.5239,"1.22875","5.76262","1543.75552","14.59763","12.64235","10.30534","-381.36139","77.07312","-1493.92246","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","64","FH5_L369.avi","88278","FH5_R370.avi","88609","1","54.80400",132.61546,"1.81621","3.54749","1560.50312","18.41447","29.59757","10.54994","-492.00130","-30.49160","-1480.59954","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","65","FH5_L369.avi","88284","FH5_R370.avi","88615","1","54.80800",179.56635,"1.36129","1.34230","1364.36264","8.67702","27.04690","8.38021","-58.96220","-197.20782","-1348.74681","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","66","FH5_L369.avi","88289","FH5_R370.avi","88620","1","54.81133",145.36541,"0.67900","7.35867","1048.94402","16.34838","17.72652","27.33402","-191.28149","-224.91352","-1006.53309","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","67","FH5_L369.avi","88291","FH5_R370.avi","88622","1","54.81267",179.63127,"0.55700","16.44112","982.16417","11.73175","12.86717","44.03502","-159.41718","-120.28133","-961.64704","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","68","FH5_L369.avi","88293","FH5_R370.avi","88624","1","54.81400",178.84578,"0.53774","2.94782","1062.71551","10.12094","1.97849","12.29799","-10.30244","-186.46287","-1046.17862","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","69","FH5_L369.avi","88356","FH5_R370.avi","88687","1","54.85600",175.12317,"1.20496","4.05295","1297.82569","12.14654","26.53303","7.27228","44.40161","-269.44501","-1268.77082","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","70","FH5_L369.avi","88359","FH5_R370.avi","88690","1","54.85800",189.27091,"1.24536","5.52967","1464.07992","6.18848","18.72595","6.43517","135.38835","81.11326","-1455.54823","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","72","FH5_L369.avi","88371","FH5_R370.avi","88702","1","54.86600",177.89359,"1.40262","0.96629","1259.51134","9.92475","37.15160","20.98634","-109.27833","-187.57154","-1240.66272","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","73","FH5_L369.avi","88374","FH5_R370.avi","88705","1","54.86800",197.83844,"0.98776","14.89041","1265.65812","7.98953","18.32677","3.74063","162.47703","67.43776","-1253.37299","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","75","FH5_L369.avi","88388","FH5_R370.avi","88719","1","54.87733",198.06024,"0.57620","7.04710","1081.30577","2.13953","5.12466","0.66166","-26.82387","-30.16784","-1080.55197","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","76","FH5_L369.avi","88400","FH5_R370.avi","88731","1","54.88533",174.48017,"0.67505","7.26980","1212.56540","9.74297","0.13645","16.34661","-204.70515","-14.25221","-1195.07637","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH5","77","FH5_L369.avi","88488","FH5_R370.avi","88819","1","54.94400",176.55743,"1.10757","3.65716","1331.78262","11.18139","24.13796","31.50728","-102.42087","-237.07580","-1306.50295","Scorpididae","Neatypus","obliquus","37361002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.69368897","114.9413721","20201017","08:46:00","South-west","No-take","C.FH.5","44.5","Daphne","Yes","Yes",NA,"Injidup Sanctuary Zone"
"FH7","1","FH7_L369.avi","8510","FH7_R370.avi","8137","1","0.89000",45.33244,"3.60723","3.55182","2451.31999","14.51575","25.01404","14.60081","330.56557","-517.91006","-2373.07086","Labridae","Austrolabrus","maculatus","37384025",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.78368897","114.8788721","20201017","11:45:00","South-west","Fished","C.FH.11","45","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"FH7","5","FH7_L369.avi","10265","FH7_R370.avi","9892","1","2.06000",70.95879,"5.75152","2.60834","2624.71572","5.83377","35.07040","6.94282","208.89967","-165.93386","-2611.12226","Pomacentridae","Chromis","klunzingeri","37372044",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.78368897","114.8788721","20201017","11:45:00","South-west","Fished","C.FH.11","45","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"FH7","6","FH7_L369.avi","10290","FH7_R370.avi","9917","1","2.07667",64.90817,"2.09237","2.79198","2458.59527","13.54952","6.99258","16.97338","478.35341","-320.88871","-2390.16718","Pomacentridae","Chromis","klunzingeri","37372044",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.78368897","114.8788721","20201017","11:45:00","South-west","Fished","C.FH.11","45","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"FH7","7","FH7_L369.avi","10290","FH7_R370.avi","9917","1","2.07667",56.73488,"5.38881","3.79695","2679.84629","6.52597","32.36067","16.26332","-128.98286","-275.91441","-2662.48208","Pomacentridae","Chromis","klunzingeri","37372044",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.78368897","114.8788721","20201017","11:45:00","South-west","Fished","C.FH.11","45","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"FH7","8","FH7_L369.avi","12237","FH7_R370.avi","11864","1","3.37467",481.34073,"1.88989","1.59472","2302.60623","10.20272","10.05182","33.71622","393.22062","108.30749","-2266.19559","Monacanthidae","Acanthaluteres","brownii","37465001",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"FH","MBH","-33.78368897","114.8788721","20201017","11:45:00","South-west","Fished","C.FH.11","45","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
