"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","21.91400","Monacanthidae","Meuschenia","galii",NA,1,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","20.67000","Monacanthidae","Scobinichthys","granulatus",NA,1,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","9.78933","Mullidae","Upeneichthys","vlamingii",NA,1,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","10.70333","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","5.95933","Pomacentridae","Chromis","klunzingeri",NA,8,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","22.57667","Scorpididae","Neatypus","obliquus",NA,21,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","0.28200","Serranidae","Caesioperca","spp",NA,28,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH44","FH44_L373.avi","1","22.68200","Sparidae","Chrysophrys","auratus",NA,1,"FH","MBH","-33.77118897","114.8638721","20201017","11:28:00","South-west","Fished","C.FH.10","43.3","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","47.80133","Carangidae","Pseudocaranx","spp",NA,18,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","1.00133","Gerreidae","Parequula","melbournensis",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","50.79600","Labridae","Coris","auricularis",NA,9,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","2.10333","Labridae","Notolabrus","parilus",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","3.83467","Labridae","Ophthalmolepis","lineolatus",NA,3,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","2.26067","Labridae","Pseudolabrus","biserialis",NA,6,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","17.52267","Monacanthidae","Meuschenia","flavolineata",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","17.54067","Monacanthidae","Meuschenia","galii",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","26.90733","Monacanthidae","Scobinichthys","granulatus",NA,2,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","1.39600","Mullidae","Upeneichthys","vlamingii",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","25.31400","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","0.68867","Odacidae","Siphonognathus","caninis",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","2.92200","Pomacentridae","Chromis","klunzingeri",NA,10,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","27.37733","Rhinobatidae","Aptychotrema","vincentiana",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","56.30467","Scorpididae","Neatypus","obliquus",NA,5,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","3.20933","Serranidae","Caesioperca","spp",NA,2,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH45","FH45_L375.avi","1","5.47067","Urolophidae","Trygonoptera","ovalis",NA,1,"FH","MBH","-33.69368897","114.7988721","20201012","10:39:00","South-west","Fished","C.FH.4","47.6","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (2).MP4","1","18.29800","Gerreidae","Parequula","melbournensis",NA,1,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (3).MP4","1","47.39151","Labridae","Coris","auricularis",NA,4,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (2).MP4","1","22.31090","Labridae","Eupetrichthys","angustipes",NA,1,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (2).MP4","1","30.10786","Labridae","Ophthalmolepis","lineolatus",NA,5,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (2).MP4","1","33.89025","Monacanthidae","Meuschenia","freycineti",NA,1,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (1).MP4","1","8.97591","Mullidae","Upeneichthys","vlamingii",NA,1,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (3).MP4","1","54.34012","Scorpididae","Neatypus","obliquus",NA,21,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (1).MP4","1","2.09014","Serranidae","Caesioperca","spp",NA,20,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH46","FH46_L1201 (3).MP4","1","55.98371","Sparidae","Chrysophrys","auratus",NA,1,"FH","MBH","-33.76618897","114.9288721","20201017","09:28:00","South-west","Fished","C.FH.9","44.9","Daphne","Yes",NA,NA,NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","18.42600","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","30.57867","Diodontidae","Diodon","nicthemerus",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","32.52400","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","6.35400","Labridae","Bodianus","frenchii",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","36.55133","Labridae","Choerodon","rubescens",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","17.58200","Labridae","Coris","auricularis",NA,2,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","48.83533","Labridae","Ophthalmolepis","lineolatus",NA,7,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","4.20400","Labridae","Pseudolabrus","biserialis",NA,4,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","4.16867","Monacanthidae","Acanthaluteres","vittiger",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","31.87867","Monacanthidae","Meuschenia","galii",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","32.01200","Monacanthidae","Scobinichthys","granulatus",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","10.07533","Mullidae","Upeneichthys","vlamingii",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","15.64533","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","25.94200","Neosebastidae","Neosebastes","pandus",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","57.79200","Pomacentridae","Chromis","klunzingeri",NA,5,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","57.48867","Pomacentridae","Chromis","westaustralis",NA,3,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","31.25467","Scorpididae","Neatypus","obliquus",NA,25,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","30.25000","Scorpididae","Tilodon","sexfasciatus",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","45.45533","Serranidae","Caesioperca","spp",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH47","FH47_L378.avi","1","5.79733","Urolophidae","Trygonoptera","ovalis",NA,1,"FH","MBH","-33.90618897","114.8488721","20201013","08:09:00","South-west","Fished","C.FH.19","43.5","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","10.66733","Callanthiidae","Callanthias","australis",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","47.40200","Dasyatidae","Dasyatis","brevicaudata",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","40.39533","Enoplosidae","Enoplosus","armatus",NA,2,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","6.09600","Labridae","Austrolabrus","maculatus",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","21.19933","Labridae","Coris","auricularis",NA,21,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","55.60533","Labridae","Notolabrus","parilus",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","30.77200","Labridae","Ophthalmolepis","lineolatus",NA,5,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","3.09400","Labridae","Pseudolabrus","biserialis",NA,7,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","11.31733","Monacanthidae","Meuschenia","galii",NA,3,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","4.45133","Mullidae","Upeneichthys","vlamingii",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","14.95333","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","14.04400","Neosebastidae","Neosebastes","bougainvillii",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","10.62067","Pomacentridae","Chromis","klunzingeri",NA,3,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","53.02867","Scorpididae","Neatypus","obliquus",NA,8,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","41.22267","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,2,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","FH48","FH48_L372.avi","1","19.42733","Urolophidae","Trygonoptera","ovalis",NA,1,"FH","MBH","-33.79618897","114.8138721","20201012","13:23:00","South-west","Fished","C.FH.12","48.5","Claude","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
