"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Labridae","Ophthalmolepis","lineolatus",247.91342,3326.58842,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Labridae","Ophthalmolepis","lineolatus",149.33172,1783.44088,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Labridae","Ophthalmolepis","lineolatus",309.97542,2710.91854,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Labridae","Ophthalmolepis","lineolatus",192.20091,1330.88163,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Monacanthidae","Acanthaluteres","vittiger",236.06843,2352.63069,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Monacanthidae","Scobinichthys","granulatus",230.30036,1465.19819,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Mullidae","Upeneichthys","vlamingii",231.07511,2233.86435,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Myliobatidae","Myliobatis","tenuicaudatus",635.22595,2347.95003,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Pomacentridae","Chromis","klunzingeri",75.12748,2823.14586,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Pomacentridae","Chromis","klunzingeri",60.76066,2317.15173,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Pomacentridae","Chromis","klunzingeri",53.8974,3293.74749,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Rhinobatidae","Trygonorrhina","dumerilii",948.0166,1903.95492,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",182.64139,2818.51771,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",179.23026,934.44394,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",210.10244,1903.56234,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",188.64148,1489.52116,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",209.66123,1701.39399,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",199.88024,1366.24411,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Scorpididae","Neatypus","obliquus",219.36622,1551.31549,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Serranidae","Caesioperca","spp",72.62384,2443.89237,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH34","2020-10_south-west_stereo-BRUVs","FH34","Sparidae","Chrysophrys","auratus",820.21464,2294.60867,"FH","MBH",-33.78618897,114.8838721,20201017,11:51:00,"South-west","Fished","C.FH.11",44.8,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH35","2020-10_south-west_stereo-BRUVs","FH35","Carangidae","Pseudocaranx","spp",224.02244,2414.13698,"FH","MBH",-33.88368897,114.9313721,20201029,15:09:00,"South-west","Fished","C.FH.17",45.2,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH35","2020-10_south-west_stereo-BRUVs","FH35","Carangidae","Pseudocaranx","spp",232.48722,2361.77328,"FH","MBH",-33.88368897,114.9313721,20201029,15:09:00,"South-west","Fished","C.FH.17",45.2,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH35","2020-10_south-west_stereo-BRUVs","FH35","Labridae","Ophthalmolepis","lineolatus",191.19529,2561.16193,"FH","MBH",-33.88368897,114.9313721,20201029,15:09:00,"South-west","Fished","C.FH.17",45.2,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH35","2020-10_south-west_stereo-BRUVs","FH35","Labridae","Ophthalmolepis","lineolatus",221.41873,1291.81146,"FH","MBH",-33.88368897,114.9313721,20201029,15:09:00,"South-west","Fished","C.FH.17",45.2,"Rachel","Yes","Yes","NA","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Carangidae","Pseudocaranx","spp",316.24074,2478.76095,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Austrolabrus","maculatus",111.60721,3591.74491,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",222.51249,1369.7611,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",148.94284,1350.56973,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",168.49402,2509.35812,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",171.60825,1474.24748,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",174.50847,2082.3572,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",234.35548,1591.53979,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",209.07867,2127.91967,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",157.36609,2482.1221,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",296.29169,2457.42898,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",250.49919,1868.18954,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",136.26993,1759.38234,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",118.89312,1789.57385,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",173.0971,1596.09407,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",187.75774,1665.96453,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",286.78513,1754.30212,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",184.68755,2302.28619,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",155.55306,3642.10297,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",237.39874,3049.47557,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",177.06816,1554.64504,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",207.94412,1556.64565,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",141.58749,4143.80285,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",224.04993,1144.66998,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",226.26315,2267.72032,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",115.84705,1708.23746,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",80.50112,1632.63979,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",74.44724,1359.31081,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",81.91445,1415.16201,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",163.43744,1914.69375,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",101.5173,2301.92624,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Monacanthidae","Scobinichthys","granulatus",216.86034,2488.56012,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Odacidae","Siphonognathus","caninis",88.86729,1574.83424,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Scorpididae","Neatypus","obliquus",177.53481,1650.70275,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH37","2020-10_south-west_stereo-BRUVs","FH37","Serranidae","Caesioperca","spp",118.40716,2538.12042,"FH","MBH",-33.71118897,114.8138721,20201012,11:03:00,"South-west","Fished","C.FH.6",44.2,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Cheilodactylidae","Nemadactylus","valenciennesi",294.56261,2393.16196,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Gerreidae","Parequula","melbournensis",100.78401,1773.02322,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",218.41126,2489.44685,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",194.56528,3950.96214,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",251.37467,3730.81553,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",269.14124,2819.77159,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",173.90827,3427.42108,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",143.65296,2811.32832,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.FH42","2020-10_south-west_stereo-BRUVs","FH42","Labridae","Coris","auricularis",169.56177,4042.93923,"FH","MBH",-33.88118897,114.8113721,20201013,07:38:00,"South-west","Fished","C.FH.16",45.7,"Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
