"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",145.51423,1,1343.37074
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",178.90854,1,1109.29212
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",176.86342,1,1418.55591
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",165.35928,1,1932.90207
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",181.12053,1,1950.67986
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",177.64086,1,1247.28027
"2020-10_south-west_stereo-BRUVs","IO147","Heterodontidae","Heterodontus","portusjacksoni",526.60011,1,4746.71227
"2020-10_south-west_stereo-BRUVs","IO236","Scorpididae","Neatypus","obliquus",110.51496,1,975.39478
"2020-10_south-west_stereo-BRUVs","IO236","Serranidae","Hypoplectrodes","nigroruber",205.5772,1,1535.93101
"2020-10_south-west_stereo-BRUVs","IO236","Serranidae","Caesioperca","spp",107.29663,1,1559.50946
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",106.61302,1,1326.81862
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",121.20863,1,1176.5127
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",147.2841,1,1102.41667
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",133.81492,1,1260.7221
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",164.37399,1,1164.45944
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",145.71965,1,1551.46233
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",115.17335,1,1090.22615
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",100.21542,1,753.07768
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Pseudolabrus","biserialis",120.7396,1,1570.96456
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",67.60149,1,1495.10991
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",62.41389,1,1096.53137
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",63.24385,1,1113.64483
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",68.07044,1,1174.38784
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",67.12638,1,1163.78526
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",57.06429,1,1043.19582
"2020-10_south-west_stereo-BRUVs","IO236","Pomacentridae","Chromis","klunzingeri",59.91116,1,1632.4725
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Austrolabrus","maculatus",43.33056,1,1205.26349
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Ophthalmolepis","lineolatus",211.02993,1,2072.13693
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Ophthalmolepis","lineolatus",180.01727,1,2392.14728
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Ophthalmolepis","lineolatus",145.39627,1,1886.78014
"2020-10_south-west_stereo-BRUVs","IO236","Gerreidae","Parequula","melbournensis",162.03393,1,1310.01043
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Notolabrus","parilus",248.6398,1,1931.73723
"2020-10_south-west_stereo-BRUVs","IO236","Oplegnathidae","Oplegnathus","woodwardi",389.12679,1,1311.00813
"2020-10_south-west_stereo-BRUVs","IO236","Mullidae","Upeneichthys","vlamingii",214.264,1,1561.83175
"2020-10_south-west_stereo-BRUVs","IO236","Mullidae","Upeneichthys","vlamingii",187.94876,1,1565.93197
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",59.96911,1,1094.0517
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",86.67914,1,1403.3826
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",70.62004,1,1020.31632
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",54.82925,1,1085.4788
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",56.19732,1,1229.44465
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",71.4139,1,1557.72872
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",64.4528,1,1335.30676
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",74.18545,1,946.80126
"2020-10_south-west_stereo-BRUVs","IO236","Sparidae","Chrysophrys","auratus",371.99438,1,1173.92618
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","aequipinnis",427.46793,1,2604.65722
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","aequipinnis",387.03941,1,3390.89051
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","aequipinnis",457.14287,1,2679.707
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Choerodon","rubescens",406.02183,1,2624.28216
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Choerodon","rubescens",428.77813,1,5345.8393
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","georgiana",317.75434,1,2130.48305
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","georgiana",272.3051,1,2583.98607
"2020-10_south-west_stereo-BRUVs","IO356","Serranidae","Epinephelides","armatus",258.59755,1,1269.72043
"2020-10_south-west_stereo-BRUVs","IO356","Serranidae","Epinephelides","armatus",222.83491,1,4459.08692
"2020-10_south-west_stereo-BRUVs","IO356","Glaucosomatidae","Glaucosoma","hebraicum",452.40538,1,1499.86243
"2020-10_south-west_stereo-BRUVs","IO356","Pomacentridae","Parma","bicolor",166.86529,1,2918.60037
"2020-10_south-west_stereo-BRUVs","IO356","Cheilodactylidae","Nemadactylus","valenciennesi",474.31614,1,1475.531
"2020-10_south-west_stereo-BRUVs","IO356","Cheilodactylidae","Nemadactylus","valenciennesi",496.3018,1,1944.53873
"2020-10_south-west_stereo-BRUVs","IO356","Scorpaenidae","Scorpaena","sumptuosa",336.71788,1,1619.13817
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Seriola","hippos",1047.72189,1,3022.86535
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Pseudocaranx","spp",251.36611,1,2253.76331
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Pseudocaranx","spp",242.37556,1,2837.55202
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Pseudocaranx","spp",225.20977,1,2650.85553
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Pseudocaranx","spp",250.87646,1,3871.12371
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Bodianus","frenchii",233.79109,1,1528.92337
"2020-10_south-west_stereo-BRUVs","IO356","Aulopidae","Latropiscis","purpurissatus",415.69426,1,1599.18351
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",185.50543,1,1202.28778
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",185.43441,1,2180.52597
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",172.05557,1,1297.47884
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",192.89237,1,1485.07218
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",194.62541,1,897.69147
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",177.93621,1,1412.55686
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",201.81369,1,750.76095
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",199.973,1,2303.0892
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",195.31763,1,1669.91399
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",166.83175,1,973.04983
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",209.45682,1,1261.19131
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",198.17848,1,1230.02583
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",194.08987,1,1045.28551
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",172.00029,1,1287.17025
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",201.15797,1,1271.87509
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",147.57751,1,1225.4542
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",168.41669,1,1257.46684
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",194.83225,1,586.7998
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",169.28911,1,574.02766
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",187.45044,1,1201.19921
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",185.00566,1,1229.22634
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",175.08376,1,1193.27818
"2020-10_south-west_stereo-BRUVs","IO356","Monacanthidae","Meuschenia","flavolineata",265.67665,1,4198.41123
"2020-10_south-west_stereo-BRUVs","IO356","Monacanthidae","Meuschenia","flavolineata",275.29847,1,4497.37024
"2020-10_south-west_stereo-BRUVs","IO356","Chaetodontidae","Chelmonops","curiosus",171.18174,1,4381.15781
"2020-10_south-west_stereo-BRUVs","IO356","Chaetodontidae","Chelmonops","curiosus",231.63307,1,5416.28899
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Pseudolabrus","biserialis",80.61823,1,2018.55349
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Pseudolabrus","biserialis",118.42288,1,1343.22728
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Pseudolabrus","biserialis",75.5426,1,1679.41128
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Pseudolabrus","biserialis",133.41584,1,1771.69625
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Pseudolabrus","biserialis",101.06836,1,1858.38923
"2020-10_south-west_stereo-BRUVs","IO356","Triakidae","Furgaleus","macki",1129.29912,1,2647.05083
"2020-10_south-west_stereo-BRUVs","IO356","Triakidae","Furgaleus","macki",1169.68876,1,1291.31328
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",78.6948,1,1235.6009
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",78.53196,1,1659.91016
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",56.82916,1,1527.85112
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",75.9296,1,1994.99826
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",53.0083,1,1666.60996
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",72.39207,1,1387.8849
"2020-10_south-west_stereo-BRUVs","IO217","Aracanidae","Anoplocapros","amygdaloides",282.34348,1,4431.45415
"2020-10_south-west_stereo-BRUVs","IO217","Carangidae","Unknown","sp10",37.11515,1,865.09122
"2020-10_south-west_stereo-BRUVs","IO217","Carangidae","Unknown","sp10",36.12496,1,870.30284
"2020-10_south-west_stereo-BRUVs","IO217","Berycidae","Centroberyx","gerrardi",494.06212,1,1699.63978
"2020-10_south-west_stereo-BRUVs","IO217","Neosebastidae","Neosebastes","bougainvillii",257.70238,1,1920.25966
"2020-10_south-west_stereo-BRUVs","IO217","Glaucosomatidae","Glaucosoma","hebraicum",584.55735,1,2000.77916
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",250.41224,1,1500.4321
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",206.97839,1,1312.08481
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",202.79933,1,2052.95423
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",178.89839,1,1151.74438
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",264.67923,1,2176.12242
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",182.79886,1,1346.84585
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",254.5327,1,1874.95201
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",164.76346,1,1354.57085
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",144.25973,1,2160.89979
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",148.66066,1,2255.88562
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",202.82038,1,1296.22428
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",192.39991,1,1450.38906
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",175.62579,1,2021.87206
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",172.41848,1,2248.80636
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",189.65589,1,2439.61669
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",181.49095,1,1758.87632
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",173.74858,1,1663.87895
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Neatypus","obliquus",157.11461,1,1726.48741
"2020-10_south-west_stereo-BRUVs","IO217","Scorpididae","Tilodon","sexfasciatus",366.66692,1,1933.7703
"2020-10_south-west_stereo-BRUVs","IO217","Sparidae","Chrysophrys","auratus",297.87188,1,1134.89642
"2020-10_south-west_stereo-BRUVs","IO217","Sparidae","Chrysophrys","auratus",573.92661,1,1296.70138
"2020-10_south-west_stereo-BRUVs","IO217","Sparidae","Chrysophrys","auratus",385.13422,1,1291.40825
"2020-10_south-west_stereo-BRUVs","IO217","Triakidae","Furgaleus","macki",1066.79194,1,2041.12048
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Austrolabrus","maculatus",111.60721,1,3591.74491
"2020-10_south-west_stereo-BRUVs","FH37","Odacidae","Siphonognathus","caninis",88.86729,1,1574.83424
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",115.84705,1,1708.23746
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",80.50112,1,1632.63979
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",74.44724,1,1359.31081
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",81.91445,1,1415.16201
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",163.43744,1,1914.69375
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Pseudolabrus","biserialis",101.5173,1,2301.92624
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",155.55306,1,3642.10297
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",237.39874,1,3049.47557
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",177.06816,1,1554.64504
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",207.94412,1,1556.64565
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",141.58749,1,4143.80285
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",224.04993,1,1144.66998
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Ophthalmolepis","lineolatus",226.26315,1,2267.72032
"2020-10_south-west_stereo-BRUVs","FH37","Monacanthidae","Scobinichthys","granulatus",216.86034,1,2488.56012
"2020-10_south-west_stereo-BRUVs","FH37","Carangidae","Pseudocaranx","spp",316.24074,1,2478.76095
"2020-10_south-west_stereo-BRUVs","FH37","Scorpididae","Neatypus","obliquus",177.53481,1,1650.70275
"2020-10_south-west_stereo-BRUVs","FH37","Serranidae","Caesioperca","spp",118.40716,1,2538.12042
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",222.51249,1,1369.7611
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",148.94284,1,1350.56973
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",168.49402,1,2509.35812
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",171.60825,1,1474.24748
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",174.50847,1,2082.3572
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",234.35548,1,1591.53979
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",209.07867,1,2127.91967
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",157.36609,1,2482.1221
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",296.29169,1,2457.42898
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",250.49919,1,1868.18954
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",136.26993,1,1759.38234
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",118.89312,1,1789.57385
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",173.0971,1,1596.09407
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",187.75774,1,1665.96453
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",286.78513,1,1754.30212
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",184.68755,1,2302.28619
"2020-10_south-west_stereo-BRUVs","IO95","Oplegnathidae","Oplegnathus","woodwardi",383.36729,1,1410.71674
"2020-10_south-west_stereo-BRUVs","IO95","Oplegnathidae","Oplegnathus","woodwardi",341.97127,1,1475.24935
"2020-10_south-west_stereo-BRUVs","IO95","Monacanthidae","Nelusetta","ayraud",575.88762,1,1858.93001
"2020-10_south-west_stereo-BRUVs","IO95","Monacanthidae","Nelusetta","ayraud",622.44195,1,2362.03863
"2020-10_south-west_stereo-BRUVs","IO95","Monacanthidae","Nelusetta","ayraud",557.05417,1,1850.69777
"2020-10_south-west_stereo-BRUVs","IO62","Pinguipedidae","Parapercis","ramsayi",91.36437,1,1315.5535
"2020-10_south-west_stereo-BRUVs","IO62","Pinguipedidae","Parapercis","ramsayi",72.87659,1,1774.01778
"2020-10_south-west_stereo-BRUVs","IO62","Monacanthidae","Nelusetta","ayraud",627.0336,1,3278.90602
"2020-10_south-west_stereo-BRUVs","IO62","Pinguipedidae","Parapercis","sp1",35.52825,1,1469.16955
"2020-10_south-west_stereo-BRUVs","IO62","Oplegnathidae","Oplegnathus","woodwardi",379.82841,1,1191.87196
"2020-10_south-west_stereo-BRUVs","IO62","Carangidae","Pseudocaranx","spp",302.69469,1,4367.7533
"2020-10_south-west_stereo-BRUVs","IO62","Carangidae","Pseudocaranx","spp",287.59536,1,4065.25581
"2020-10_south-west_stereo-BRUVs","IO62","Oplegnathidae","Oplegnathus","woodwardi",449.31133,1,1795.00909
"2020-10_south-west_stereo-BRUVs","IO62","Monacanthidae","Nelusetta","ayraud",585.36244,1,1686.22256
"2020-10_south-west_stereo-BRUVs","IO62","Monacanthidae","Nelusetta","ayraud",684.72199,1,1584.11854
"2020-10_south-west_stereo-BRUVs","IO98","Squalidae","Squalus","spp",473.49618,1,2957.11398
"2020-10_south-west_stereo-BRUVs","IO98","Squalidae","Squalus","spp",427.24883,1,2843.08954
"2020-10_south-west_stereo-BRUVs","IO98","Scyliorhinidae","Asymbolus","occiduus",419.35842,1,3549.24073
"2020-10_south-west_stereo-BRUVs","IO98","Monacanthidae","Nelusetta","ayraud",535.4072,1,1273.35945
"2020-10_south-west_stereo-BRUVs","IO98","Monacanthidae","Nelusetta","ayraud",538.23793,1,1686.79916
"2020-10_south-west_stereo-BRUVs","IO98","Monacanthidae","Nelusetta","ayraud",518.46396,1,2151.92649
"2020-10_south-west_stereo-BRUVs","IO98","Monacanthidae","Nelusetta","ayraud",574.78971,1,3385.89104
"2020-10_south-west_stereo-BRUVs","IO98","Monacanthidae","Nelusetta","ayraud",529.30988,1,3326.02114
"2020-10_south-west_stereo-BRUVs","IO98","Monacanthidae","Nelusetta","ayraud",504.98043,1,2280.04677
"2020-10_south-west_stereo-BRUVs","IO98","Scorpididae","Tilodon","sexfasciatus",249.69249,1,4160.56778
