OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
FH21	78	0	1562.67786	262.11567	1465.83211	255.38806
FH21	78	1	1620.60021	260.60448	1533.82791	247.83209
FH21	79	0	1405.02413	269.25373	1208.33683	268.57090
FH21	79	1	1457.90976	286.88433	1259.71144	289.72761
FH21	80	0	515.56453	228.91045	305.79643	285.56716
FH21	80	1	542.25918	259.63806	351.63064	315.28731
FH21	81	0	542.65268	234.60075	453.99475	291.46642
FH21	81	1	575.39140	226.03731	492.27387	283.40672
FH21	82	0	632.44281	268.39925	447.23715	317.79478
FH21	82	1	601.71878	244.22015	415.50577	291.09701
FH21	83	0	662.53200	488.86567	427.18258	518.36194
FH21	83	1	774.85100	486.34701	526.90976	510.30224
FH21	84	0	509.79643	258.79851	327.89087	312.35075
FH21	84	1	416.11333	178.20149	239.24449	243.33955
FH21	85	0	206.26338	605.80597	34.24974	621.43657
FH21	85	1	301.45750	603.79104	164.19727	625.97015
FH21	86	0	245.27807	530.36940	280.49528	572.22015
FH21	86	1	399.90556	547.49627	428.57503	587.83582
FH21	87	0	366.44701	565.61194	196.57293	590.63433
FH21	87	1	428.39874	595.33209	273.13116	618.33955
FH21	88	0	508.48269	602.38433	374.36936	628.91791
FH21	88	1	610.72823	601.88060	496.25813	628.91791
FH21	89	0	1043.08604	668.54851	1067.53095	705.56343
FH21	89	1	931.77440	628.75373	951.68625	667.27985
FH21	90	0	1059.21826	697.50373	1050.93914	735.44403
FH21	90	1	955.46170	626.98134	926.02833	657.86940
FH21	91	0	981.00630	594.19030	1229.15215	644.50373
FH21	91	1	1097.85834	635.49627	1353.05561	692.35821
FH21	92	0	1216.98741	500.76119	1194.52046	529.86194
FH21	92	1	1283.47219	508.82090	1256.47219	534.89925
FH21	93	0	1624.38825	284.50373	1789.04512	276.57090
FH21	93	1	1674.25184	268.38433	1857.54460	253.90299
FH21	94	0	735.09024	205.04478	946.84050	263.39179
FH21	94	1	768.33263	195.97761	979.07555	252.81343
FH21	95	0	983.23610	452.24254	930.11962	487.22015
FH21	95	1	1046.19517	466.85075	981.99790	495.78358
FH21	96	0	1154.81847	482.85448	1293.96537	523.11940
FH21	96	1	1197.12697	495.44776	1339.29591	531.68284
FH21	97	0	1141.81112	538.87313	1075.21931	568.73507
FH21	97	1	1230.96118	491.52239	1169.90976	517.35448
FH21	98	0	936.45750	572.66791	897.86569	606.93284
FH21	98	1	865.94334	526.82836	819.29276	559.58209
FH21	99	0	1013.28122	469.99254	960.89927	501.67164
FH21	99	1	943.77440	410.55224	887.36306	444.75000
FH21	100	0	724.70409	329.97015	852.44281	382.94776
FH21	100	1	703.54984	290.17537	832.79958	341.64179
FH21	101	0	1462.59391	321.63060	1507.52466	327.24254
FH21	101	1	1509.43547	281.33209	1559.40294	281.90672
FH21	102	0	1214.00944	462.52612	1145.79643	490.42537
FH21	102	1	1284.01994	429.27985	1210.26653	450.12687
FH21	103	0	858.71563	626.79851	1040.22665	671.76493
FH21	103	1	938.29591	616.72388	1136.42812	663.70522
FH21	104	0	1329.69570	864.40299	1118.15320	868.43284
FH21	104	1	1732.63379	814.02985	1662.11962	860.37313
FH21	105	0	1386.10703	1017.53731	803.86149	1025.59701
IO152	0	0	1580.84173	256.05901	183.23651	257.19705
IO152	1	0	692.59929	559.25079	1141.06876	565.23498
IO152	1	1	653.71369	528.90306	1102.37285	538.30137
IO152	2	0	864.76704	520.33614	1296.92709	527.54162
IO152	3	0	1120.10255	300.69547	1504.38056	296.68072
IO152	3	1	1214.25133	246.62803	1601.12033	228.20864
IO152	4	0	134.29757	530.68177	536.72970	546.83772
IO152	4	1	17.64078	506.40358	440.74867	525.78398
IO152	5	0	245.34558	451.00738	650.39360	472.11275
IO152	5	1	504.38945	435.49104	896.24956	452.67966
IO152	6	0	163.81328	580.88936	449.26082	585.38567
IO152	6	1	416.98814	589.28240	683.59988	595.36881
IO152	7	0	336.92353	679.38778	734.98814	684.28556
IO152	7	1	451.87315	688.49210	835.14226	692.25184
IO152	8	0	336.02667	742.90516	731.88856	742.26660
IO152	9	0	233.90160	387.71338	452.15056	418.85142
IO152	9	1	481.61233	445.24974	663.83995	462.28662
IO152	10	0	1030.16301	364.24974	937.13337	372.85142
IO152	10	1	779.35448	377.02634	723.62715	390.48999
IO152	11	0	36.04031	470.95574	645.69710	492.16333
IO152	12	0	282.11322	528.21496	831.92353	540.45522
IO152	13	0	1288.56254	611.68072	1213.54416	622.88830
IO152	13	1	1027.78364	609.26765	904.31950	617.16438
IO152	14	0	1251.57736	614.88725	704.00415	615.28240
IO152	14	1	903.78364	566.64700	239.90160	575.71654
IO152	15	0	950.52579	793.85353	1110.80972	806.37302
IO152	15	1	1085.02312	712.26554	1234.67457	725.57218
IO152	16	0	1071.18139	942.24974	952.66390	954.38672
IO152	17	0	866.92531	711.31823	1174.52341	719.47524
IO152	17	1	621.88678	728.71549	921.53705	737.21812
IO152	18	0	1367.99170	548.63014	1376.61944	553.40569
IO152	18	1	1068.75400	541.48894	1000.76349	546.76607
IO152	19	0	1219.26260	721.88936	876.17961	726.85458
IO152	19	1	1735.43568	621.55848	1482.39360	634.09378
IO152	20	0	1091.02667	611.33614	747.57558	616.71865
IO145	0	0	1259.89330	378.96733	488.25133	377.82929
IO145	1	0	1395.54831	711.88303	1412.95080	734.02740
IO145	1	1	1063.08714	607.70285	1099.40012	625.06006
IO145	2	0	513.94606	808.01264	244.12567	800.82929
IO145	2	1	422.89686	860.64700	119.78660	848.91149
IO145	3	0	964.43509	693.86617	1260.75282	707.83246
IO145	4	0	1440.85359	734.03583	1886.42561	758.66913
IO145	5	0	146.81683	648.77345	174.27267	660.50263
IO145	5	1	470.32602	680.63857	451.68820	683.54795
IO145	6	0	492.41849	929.55638	81.94428	912.87460
IO145	7	0	888.52638	417.89146	478.66746	431.90832
IO145	7	1	1191.41020	410.28872	735.59692	419.38988
IO145	8	0	639.70362	469.63224	487.38589	487.38988
IO145	8	1	827.49259	543.88936	710.45643	553.39621
IO145	9	0	754.45999	573.31401	241.62656	580.43309
IO145	9	1	1003.47125	436.21812	496.84884	446.42887
IO145	10	0	1806.47303	766.98736	1905.48903	795.85774
IO145	10	1	1657.09544	749.06322	1789.68583	774.23498
IO145	11	0	1195.02075	760.21075	801.23296	771.59115
IO145	11	1	1810.74096	479.11486	1501.17368	465.45838
IO145	12	0	757.98459	636.16438	1164.29698	644.97893
IO145	12	1	623.68702	639.57850	1028.29223	646.11697
IO145	13	0	760.33076	319.14015	1148.79253	331.16438
IO145	13	1	679.52460	357.07482	1072.53883	373.46154
IO145	14	0	910.50326	648.02529	1314.56076	658.64700
IO145	14	1	839.94013	646.12856	1239.25548	656.56059
IO145	15	0	961.58506	613.11170	1380.62004	620.99052
IO145	15	1	890.64256	594.52371	1303.03853	603.16122
IO145	16	0	1069.50919	635.90516	1478.09484	643.14647
IO145	17	0	1015.64552	618.80190	1436.00830	627.62908
IO145	18	0	1094.21103	653.88725	1535.87018	664.80084
IO145	19	0	978.85359	599.52582	1412.40605	604.40569
IO145	20	0	1078.66746	661.80190	1496.13515	672.88830
IO145	20	1	1019.86485	655.54268	1432.02134	664.16333
IO145	21	0	929.70658	600.40780	1365.66390	608.57640
IO145	22	0	811.59395	584.42255	1254.40605	592.19810
IO145	23	0	1087.76704	638.85353	1507.73207	644.30242
IO145	24	0	825.18494	634.07692	1243.85714	643.88830
IO145	24	1	767.14108	623.07587	1184.86485	630.80084
IO145	25	0	919.10966	609.87250	1356.87374	618.87039
IO145	26	0	1244.93657	563.85248	1693.16301	563.73340
IO145	27	0	1124.70065	682.40464	1570.31772	692.14647
IO145	28	0	1047.00237	604.21707	1484.64375	609.95680
IO145	29	0	785.48311	652.49104	1212.18494	664.57745
IO145	29	1	702.21103	654.95680	1131.94784	667.42255
IO145	30	0	1160.94369	592.90622	1604.85892	601.76712
IO145	30	1	1067.23889	574.50790	1497.30705	578.81665
IO145	31	0	794.96740	650.61222	1221.53112	662.00843
IO145	31	1	711.88500	652.12961	1139.96621	662.19810
IO145	32	0	837.90871	636.21496	1268.95495	647.37092
IO145	33	0	864.42620	612.24974	1298.09662	622.52687
IO145	33	1	819.66034	604.28346	1251.05453	611.71549
IO145	34	0	1073.04505	674.43836	1512.42442	686.35300
IO145	35	0	1105.69887	506.83456	1554.47421	513.07798
IO145	36	0	1115.59573	606.42044	1566.75044	614.50685
IO145	37	0	1124.71191	644.33614	1572.23474	652.37092
IO145	38	0	975.07825	572.97366	1420.94369	580.81876
IO145	39	0	1101.76882	655.73235	1553.78720	665.52687
IO145	39	1	1059.65857	631.83351	1506.93480	639.16228
IO145	40	0	1282.05631	494.64805	1751.76704	488.42466
IO145	40	1	1264.41553	424.08957	1727.29757	408.00316
IO145	41	0	763.82217	574.48999	1174.59929	587.38672
IO145	41	1	703.31239	598.76818	1113.52045	612.04426
IO145	42	0	1371.55365	580.83351	1835.58980	585.73340
IO132	0	0	1441.71633	411.86441	215.11323	489.66102
IO132	1	0	1568.46246	898.57627	1633.69845	896.61864
IO132	1	1	1654.99404	938.19492	1720.51609	938.11017
IO132	2	0	760.03337	490.59322	952.49821	479.61864
IO132	2	1	927.80453	445.93220	1100.24553	425.01695
IO132	3	0	1333.70560	950.73729	1268.29797	953.20339
IO132	3	1	1423.43147	892.66949	1375.00715	891.54237
IO132	4	0	752.10131	627.77966	1156.29082	597.56780
IO132	4	1	714.34207	612.36441	1118.24553	582.58475
IO132	5	0	938.42433	398.81013	1171.55193	370.82278
IO132	5	1	863.50445	400.53165	1089.22552	378.56962
IO132	6	0	995.43917	661.81013	1362.13056	627.23629
IO132	6	1	950.71513	684.62025	1315.98220	649.90295
IO132	7	0	1040.55786	591.13502	1351.99110	557.12236
IO132	7	1	992.13056	591.99578	1302.70920	560.99578
IO132	8	0	1000.12277	617.29661	1078.12992	601.74576
IO132	8	1	947.77473	644.66949	1013.33850	628.25424
IO132	9	0	1400.85757	552.19409	1807.47774	495.30380
IO132	9	1	1450.99407	520.77637	1869.72107	458.43460
IO132	10	0	1387.13650	557.67932	1795.94065	503.42194
IO132	11	0	1267.37068	529.07627	1543.22050	487.00847
IO132	11	1	1359.05125	545.06780	1647.20143	499.97458
IO132	12	0	1351.36234	679.44068	1335.77950	670.19492
IO132	12	1	1456.05840	687.65254	1440.33254	673.07627
IO132	13	0	893.98516	502.15612	1079.68843	482.78481
IO132	13	1	828.89318	503.87764	1015.45104	486.08439
IO132	14	0	1400.26937	491.27119	1668.72467	439.89831
IO132	14	1	1334.47676	502.50847	1592.34803	458.77119
IO132	15	0	1694.77354	747.03390	1770.73182	731.83898
IO132	15	1	1636.70441	703.95763	1703.36591	687.89831
IO132	16	0	1701.66508	587.26271	1831.17998	548.38983
IO132	16	1	1618.13707	593.88983	1744.21931	559.33898
IO132	17	0	1392.41716	594.66949	1512.00000	567.55085
IO132	17	1	1319.75924	569.02542	1436.62455	544.21186
IO132	18	0	1254.57569	534.15254	1560.16687	492.54237
IO132	18	1	1191.21454	481.13559	1487.93802	437.22034
IO132	19	0	1371.42908	671.86441	1319.72467	664.11017
IO132	19	1	1287.90107	624.75424	1243.06198	617.14407
IO132	20	0	1296.28783	543.93249	1548.07715	502.76371
IO132	20	1	1234.47181	500.89451	1478.00000	464.31646
IO132	21	0	415.98331	1055.36441	360.00000	1037.78814
IO132	22	0	948.81168	653.05932	902.99046	650.69492
IO132	22	1	1022.89988	637.64407	968.35399	632.54237
IO132	23	0	954.70799	364.07627	1244.11919	329.63559
IO132	23	1	1012.34803	354.27966	1303.61859	315.66102
IO132	24	0	1479.75371	440.00422	1743.64688	382.07595
IO132	24	1	1531.74184	415.04219	1804.75074	351.08861
IO132	25	0	531.81899	325.93249	846.96736	319.15612
IO132	25	1	633.23145	265.10549	938.12463	254.02532
IO132	26	0	1732.71037	976.45763	1700.97974	987.95763
IO132	26	1	1465.99523	874.22034	1469.63290	879.16102
IO132	27	0	1313.79525	959.87764	1208.56973	968.97890
IO132	28	0	789.37685	1002.86076	648.66469	998.81013
IO132	29	0	916.03814	863.25424	984.00238	851.10169
IO132	29	1	834.94160	860.22881	897.18474	846.63559
IO132	30	0	1450.14422	581.43220	1607.58045	547.45763
IO132	30	1	1584.41478	581.04237	1766.71275	535.39831
IO132	31	0	351.45888	490.10169	368.21454	513.01695
IO132	31	1	177.30632	499.11864	203.01788	525.26271
IO132	32	0	1461.73182	526.55932	1649.02026	486.89831
IO132	32	1	1378.34684	503.22034	1546.61263	462.98305
IO132	33	0	872.39690	1060.98305	566.84029	1068.47458
IO132	33	1	949.87843	1038.94068	634.92133	1049.88983
IO132	34	0	552.57864	694.54852	599.68546	692.28270
IO132	34	1	601.86053	687.66245	643.98220	686.25738
IO132	35	0	519.67359	709.77215	677.99407	703.13924
IO132	35	1	560.40950	693.41772	718.44510	687.07173
IO132	36	0	519.06528	652.70042	442.32047	665.41350
IO132	36	1	458.95846	664.46414	381.21662	675.45570
IO132	37	0	570.88724	716.12236	604.59050	719.29536
IO132	37	1	523.74184	696.32489	567.13056	700.21519
IO132	38	0	763.21662	905.91561	696.49555	897.28692
IO132	38	1	718.20772	905.19831	662.16914	896.13924
IO132	39	0	547.02503	586.14407	787.57688	574.33898
IO132	39	1	482.09058	569.57627	727.50536	560.50847
IO132	40	0	1392.86889	473.23729	1482.71871	435.32203
IO132	40	1	1104.02265	493.16949	1184.30155	475.19492
IO132	41	0	972.87604	544.94915	1064.99881	528.22881
IO132	41	1	692.56973	571.29661	777.41120	563.61864
IO132	42	0	284.13945	758.88983	363.83194	755.78814
IO132	43	0	1903.90504	621.41772	1811.89021	589.53165
IO132	43	1	1367.82789	705.56962	1346.35312	703.56962
IO132	44	0	853.71275	1001.27119	685.55423	998.52542
IO132	45	0	533.26103	1032.74576	519.26341	1013.58475
IO132	46	0	655.71275	958.36441	525.93325	945.94068
IO132	46	1	932.67104	924.12712	762.30036	923.98305
IO132	47	0	634.59356	660.16102	639.31943	678.03390
IO132	47	1	340.66269	486.72034	410.07986	502.47458
FH84	0	0	1204.97272	569.89179	1044.35887	580.05597
FH84	0	1	1264.90976	609.18284	1105.30325	630.93284
FH84	1	0	1243.00315	482.52612	1118.62434	501.60821
FH84	1	1	1476.20357	367.17164	1410.25079	416.98134
FH84	2	0	404.95278	100.74627	257.88038	26.19403
FH84	3	0	1736.66317	720.68657	1169.18783	768.85075
FH84	3	1	1911.94124	754.94030	1257.83421	823.25373
FH84	4	0	312.27702	405.96269	353.57817	315.02239
FH84	4	1	499.64323	399.91791	516.76810	331.14179
FH84	5	0	923.37880	487.75373	731.81217	449.96269
FH84	5	1	813.57817	426.29851	655.25393	376.41791
FH84	6	0	1371.26128	293.09701	1442.23820	339.98507
FH84	6	1	1453.86359	293.09701	1537.93599	349.05224
FH84	7	0	1325.93075	316.26866	1261.92340	346.02985
FH84	7	1	1410.54774	320.29851	1329.41553	355.09701
FH84	8	0	1067.81322	614.41791	824.70304	588.97761
FH84	8	1	1209.84890	555.98507	972.78279	548.67910
FH84	9	0	1193.74607	347.11194	1157.64323	364.47761
FH84	9	1	1126.25393	319.91045	1098.20986	329.21642
FH84	10	0	1020.73137	293.14179	1021.66527	293.17164
FH84	10	1	942.15845	279.03731	954.17314	270.00000
FH84	11	0	993.70934	390.10448	845.55509	366.04478
FH84	11	1	913.12172	362.90299	748.84995	324.73881
FH84	12	0	1286.39454	240.70896	1578.50997	306.69403
FH84	12	1	1514.05456	265.89552	1855.52991	361.09701
FH84	13	0	1027.81427	390.46269	1043.60965	415.07463
FH84	13	1	1456.94334	274.60448	1541.23820	334.47761
FH84	14	0	752.33578	476.11194	580.69570	405.08209
FH84	14	1	953.80483	433.79851	727.76810	390.97761
FH84	15	0	1688.31060	405.97761	1723.56768	505.99254
FH84	15	1	1804.15530	400.94030	1896.83106	520.09701
FH84	16	0	944.88982	582.31343	711.18573	529.92537
FH84	16	1	1331.71039	352.61194	1130.24134	360.67164
FH84	17	0	1146.35887	662.91045	802.83526	633.35075
FH84	17	1	1458.63589	574.25373	1320.61070	636.37313
FH84	18	0	42.30850	92.68657	421.07030	56.41791
FH84	19	0	476.61490	144.06716	641.65897	115.85821
FH84	19	1	579.36411	172.27612	728.29066	148.09701
FH84	20	0	1572.46590	242.79851	1901.86779	337.05224
FH84	20	1	1499.93704	243.80597	1825.30955	337.05224
FH84	21	0	1105.23190	370.87313	1207.32004	396.91045
FH84	21	1	1163.65792	353.74627	1276.82686	388.85075
FH84	22	0	847.84260	485.53731	626.57817	432.92537
FH84	22	1	989.87828	502.66418	789.76810	467.17910
FH84	23	0	1209.20986	393.44030	1246.43861	424.89552
FH84	23	1	1249.50367	385.38060	1289.75446	423.88806
FH84	24	0	1406.26863	17.12687	1579.51731	54.40299
FH84	24	1	1472.75341	25.18657	1666.14900	70.52239
FH84	25	0	1641.97272	683.05970	1156.43232	719.32836
FH84	25	1	1901.86779	735.44776	1380.06296	826.11940
FH84	26	0	1089.21721	400.99254	1141.02623	416.28358
FH84	26	1	1164.76810	389.91045	1232.69465	422.32836
FH84	27	0	1385.43757	525.04478	1332.98216	575.98507
FH84	27	1	1487.17943	496.83582	1450.84155	569.94030
FH84	28	0	1616.78909	501.97761	1479.79014	581.64179
FH84	28	1	1722.56034	515.07463	1570.45121	604.81343
FH84	29	0	1178.59391	455.37313	713.20042	405.00000
FH84	29	1	1303.50472	525.89552	890.49318	505.74627
FH84	30	0	1499.93704	589.12687	1389.12907	662.47761
FH84	30	1	1591.60546	553.86567	1528.14271	640.31343
FH84	31	0	589.77650	477.87313	429.12907	388.02985
FH84	31	1	773.11333	442.61194	600.37775	381.98507
FH84	32	0	882.75341	471.13433	677.95173	422.76119
FH84	32	1	728.62959	482.21642	522.82057	409.66418
FH84	33	0	902.10703	448.92537	737.84260	403.88806
FH84	33	1	978.66527	449.93284	827.49633	423.02985
FH84	34	0	1059.72718	586.34328	795.72403	559.03731
FH84	34	1	389.84260	507.87313	302.12487	415.97761
FH84	35	0	1328.68835	482.67164	1316.27597	525.76119
FH84	35	1	1500.94439	512.89552	1488.53200	592.25373
FH92	0	0	1255.57712	490.15672	1181.45226	534.91791
FH92	0	1	1277.73872	440.79104	1218.72403	492.60448
FH92	1	0	909.17104	247.25373	883.68940	242.49627
FH92	1	1	843.69360	206.95522	845.41028	204.21269
FH92	2	0	936.36936	260.85448	921.96852	261.13433
FH92	2	1	903.12697	233.14925	898.79958	226.37687
FH92	3	0	902.62329	167.16045	910.38405	167.94403
FH92	3	1	855.27807	146.50746	868.07555	141.24627
FH92	4	0	1812.21406	270.99254	1782.49738	387.66045
FH92	4	1	1741.69990	239.25746	1728.60441	336.78358
FH92	5	0	1607.21931	234.22015	1568.94019	316.13060
FH92	5	1	1550.30430	247.31716	1488.85624	320.16045
FH92	6	0	1140.15215	248.05224	1143.17419	279.10821
FH92	6	1	1088.27387	222.36194	1093.81427	243.84701
FH92	7	0	1091.29591	248.05224	1084.24449	269.03358
FH92	7	1	1009.70094	225.88806	1009.19727	235.28358
FH92	8	0	1442.59391	166.91045	1433.30745	227.36940
FH92	8	1	1489.43547	156.83582	1492.23715	217.29478
FH92	9	0	1407.84050	185.54851	1333.07660	232.40672
FH92	9	1	1470.29591	172.95522	1397.04302	226.36194
FH92	10	0	494.89507	622.40299	90.66107	466.60075
FH92	10	1	436.46905	598.72761	4.02938	433.35448
FH92	11	0	398.90871	263.95522	64.47009	145.07463
FH92	12	0	129.94753	434.89552	280.04197	333.95522
FH92	12	1	338.46800	386.53731	457.33473	312.79851
FH92	13	0	1495.00210	379.30970	1625.09759	491.01493
FH92	13	1	1556.45016	397.44403	1686.04197	522.24627
FH92	14	0	1392.31480	491.65299	1053.63484	520.66045
FH92	14	1	1483.47954	445.30970	1172.50157	487.41418
FH92	15	0	1500.14061	291.43657	1580.22665	384.70149
FH92	15	1	1558.56663	307.05224	1646.20776	409.38433
FH92	16	0	1245.74502	266.60075	1237.16789	307.67164
FH92	16	1	1346.98321	298.83955	1338.40609	358.04478
FH92	17	0	1294.91081	531.11940	813.53200	518.49627
FH92	17	1	1421.83631	489.81343	976.72193	503.88806
FH92	18	0	1730.61910	149.10448	1558.05037	224.57090
FH92	18	1	1824.80588	58.93657	1652.23715	131.88433
FH92	19	0	1492.65268	275.46642	1497.49108	353.48134
FH92	19	1	1543.52361	220.55970	1553.39874	303.10821
FH92	20	0	541.11647	365.73134	20.65058	220.73134
FH92	20	1	742.08185	402.00000	306.73662	307.37313
FH92	21	0	714.58657	411.58582	470.48374	340.59328
FH92	21	1	755.38405	398.48881	495.16369	331.02239
FH92	22	0	1343.54669	497.25000	998.17524	516.25000
FH92	22	1	1545.01574	554.17164	1146.25498	597.35075
FH92	23	0	414.41343	405.58582	643.34732	364.60821
FH92	23	1	350.44701	407.60075	591.46905	358.05970
FH92	24	0	874.71563	510.29104	758.35152	484.79104
FH92	24	1	1037.90556	509.78731	940.17733	518.54104
FH92	25	0	754.00839	711.81343	415.05981	621.30224
FH92	25	1	496.12802	819.10821	134.51417	656.05970
FH92	26	0	122.89612	320.37313	0.00000	181.34328
FH92	26	1	425.09969	270.00000	211.54250	171.26866
FH92	27	0	755.50892	926.86567	96.70514	767.68657
FH92	28	0	344.62120	118.37687	445.16894	79.08582
FH92	28	1	783.82371	122.91045	871.27597	121.39925
FH92	29	0	253.85100	838.20896	24.17629	670.97015
FH92	30	0	1409.89927	466.69030	1427.17524	563.06716
FH92	30	1	1310.67576	423.87313	1312.33788	497.58209
FH92	31	0	1488.97587	404.73134	1498.69675	512.19030
FH92	31	1	1538.33578	333.20149	1570.72193	435.62313
FH92	32	0	931.96957	94.62687	1051.03148	114.34701
FH92	32	1	1019.10493	124.85075	1125.57503	149.10448
FH92	33	0	1712.99056	159.32463	1757.31375	261.60821
FH92	33	1	1873.66212	120.53731	1910.93389	228.36194
FH92	34	0	1457.51312	280.72015	1599.43232	395.35075
FH92	34	1	1527.52361	190.55224	1682.53830	305.68657
FH92	35	0	1422.40294	336.90299	1518.79643	428.64552
FH92	35	1	1484.85834	346.47388	1581.75551	445.26866
FH92	36	0	1337.45435	391.02239	1447.98741	465.23507
FH92	36	1	1404.94648	385.48134	1526.05666	482.36194
FH92	37	0	1414.87303	505.09328	1442.68206	607.29104
FH92	37	1	1345.36621	480.41045	1372.16789	563.46642
FH92	38	0	1487.90556	482.92910	1455.27387	577.06716
FH92	38	1	1426.96118	464.79478	1400.37356	554.39925
FH92	39	0	1274.86569	457.59328	1137.34732	498.08209
FH92	39	1	1231.54984	406.21269	1122.23715	443.17537
FH92	40	0	1181.16789	297.83582	1327.60860	360.60821
FH92	40	1	1268.30325	292.29478	1420.78804	367.66045
FH92	41	0	826.66737	485.16418	628.69360	438.86194
FH92	41	1	934.95698	470.05224	720.36201	437.85448
FH92	42	0	1156.51626	347.43657	1126.94648	378.72761
FH92	42	1	1064.34418	335.85075	1032.25603	355.55597
FH92	43	0	1029.56453	531.62313	890.22246	534.58582
FH92	43	1	1119.72193	521.04478	995.49003	539.11940
FH92	44	0	255.32319	421.61940	175.60965	302.35448
FH92	44	1	502.12277	454.86567	378.58972	365.82463
FH110	0	0	951.21511	968.17164	751.79958	989.83209
FH110	0	1	908.40294	970.69030	716.54250	985.80224
FH110	1	0	89.19832	433.91418	30.22036	486.92537
